CustomerKey|CustomerName|Gender|birthdate|MaritialStatus|EducationLevel|Occupation|AnnualIncome|Totalchildren
14268|ISABELLA ROBERTS|Female|1975-02-17|S|High School|Skilled Manual|30000.0|0
14269|TONY SHE|Male|1975-11-19|M|High School|Skilled Manual|30000.0|0
14270|JAMES ROSS|Male|1975-01-25|S|Partial College|Skilled Manual|60000.0|0
14271|LUCAS WRIGHT|Male|1974-03-03|M|High School|Skilled Manual|30000.0|0
14272|SYDNEY WARD|Female|1974-03-03|S|High School|Skilled Manual|30000.0|0
14273|ANGEL PARKER|Male|1973-05-05|S|Partial College|Skilled Manual|60000.0|0
14274|EDWARD WILLIAMS|Male|1976-07-09|M|Partial College|Professional|60000.0|0
14275|ARTHUR PRASAD|Male|1955-02-02|S|High School|Skilled Manual|80000.0|2
14276|MELODY SUAREZ|Female|1955-07-10|S|High School|Skilled Manual|80000.0|2
14277|JERRY SHE|Male|1956-04-27|S|High School|Skilled Manual|70000.0|2
14278|OLIVIA SANCHEZ|Female|1958-07-21|M|Graduate Degree|Management|130000.0|0
14279|TAYLOR BARNES|Female|1958-08-04|M|Graduate Degree|Management|130000.0|0
14281|DANIEL WILSON|Male|1973-07-06|S|Bachelors|Management|80000.0|0
14282|BRIANNA LEWIS|Female|1974-03-23|S|High School|Professional|30000.0|0
14283|SETH SIMMONS|Male|1974-10-08|S|Partial College|Professional|60000.0|0
14284|WYATT ANDERSON|Male|1974-06-17|S|Partial College|Professional|60000.0|0
14285|TAYLOR HUGHES|Female|1974-12-04|S|Partial College|Professional|60000.0|0
14286|KRISTINE HERNANDEZ|Female|1959-04-12|M|Bachelors|Management|120000.0|1
14287|DEREK XIE|Male|1959-08-27|S|Graduate Degree|Management|150000.0|0
14288|CHRISTINA RAMIREZ|Female|1966-03-09|S|Graduate Degree|Management|130000.0|0
14289|JESSICA MARTINEZ|Female|1966-08-22|S|Bachelors|Management|150000.0|0
14290|JONATHAN WILSON|Male|1957-03-10|S|Partial High School|Skilled Manual|70000.0|2
14291|TYLER WHITE|Male|1957-08-20|S|Partial High School|Skilled Manual|70000.0|2
14292|ISABELLA ROSS|Female|1957-09-28|S|Partial High School|Skilled Manual|70000.0|2
14293|KYLE CAMPBELL|Male|1957-02-15|M|High School|Professional|60000.0|2
14294|STEVEN GRAY|Male|1957-11-22|M|High School|Professional|60000.0|2
14295|HANNAH THOMAS|Female|1957-07-14|S|High School|Professional|60000.0|2
14296|BENJAMIN RUSSELL|Male|1957-05-17|M|High School|Professional|60000.0|2
14297|KRISTIN RAJI|Female|1957-01-12|M|Partial College|Professional|70000.0|3
14298|KAITLYN JENKINS|Female|1957-07-14|M|Partial College|Professional|70000.0|3
14299|JERMAINE CHANDRA|Male|1967-06-11|M|Bachelors|Professional|90000.0|2
14300|COLIN HE|Male|1967-02-01|S|Bachelors|Professional|90000.0|4
14301|RUBEN VAZQUEZ|Male|1962-03-17|M|Partial College|Skilled Manual|70000.0|1
14302|APRIL BECK|Female|1962-07-15|S|Partial College|Skilled Manual|70000.0|1
14303|BRIANA RAMOS|Female|1962-06-20|M|Bachelors|Professional|60000.0|1
14304|JACQUELYN JIMENEZ|Female|1962-02-15|M|Bachelors|Professional|60000.0|1
14305|BRENDAN SHEN|Male|1962-07-11|M|Bachelors|Professional|60000.0|1
14306|BYRON RAMOS|Male|1961-05-08|M|Partial College|Skilled Manual|60000.0|1
14307|ROSS PEREZ|Male|1961-06-05|M|Partial College|Skilled Manual|60000.0|1
14308|MARIE RAMOS|Female|1966-08-27|S|Bachelors|Professional|100000.0|0
14309|ORLANDO SANZ|Male|1966-05-09|S|Graduate Degree|Management|110000.0|0
14310|JON ZENG|Male|1966-07-22|S|Graduate Degree|Management|110000.0|0
14311|ERIK ALVAREZ|Male|1966-04-14|S|Graduate Degree|Management|110000.0|0
14312|CLAUDIA LIN|Female|1960-10-26|M|Partial College|Skilled Manual|60000.0|1
14313|CHRISTIAN SMITH|Male|1960-10-14|M|Partial College|Skilled Manual|60000.0|1
14314|KATHERINE COOPER|Female|1965-01-16|M|Bachelors|Professional|80000.0|5
14315|CARL CHANDER|Male|1964-07-04|S|Bachelors|Professional|70000.0|0
14316|LEONARD ANAND|Male|1962-01-07|M|Partial College|Skilled Manual|60000.0|1
14317|STEVE LIANG|Male|1962-08-22|S|Bachelors|Professional|70000.0|5
14318|SETH ROGERS|Male|1962-10-18|M|Partial College|Skilled Manual|70000.0|5
14319|RENEE SANZ|Female|1962-12-25|M|Partial College|Skilled Manual|70000.0|5
14320|AMY HU|Female|1961-02-04|M|Partial College|Skilled Manual|70000.0|5
14321|JACKSON EVANS|Male|1958-10-26|M|Bachelors|Professional|80000.0|5
14322|SYDNEY THOMAS|Female|1958-07-10|S|Bachelors|Management|90000.0|2
14323|COLIN TANG|Male|1957-09-20|S|Partial College|Skilled Manual|70000.0|1
14324|JESSIE ALVAREZ|Female|1957-03-10|S|Partial College|Skilled Manual|70000.0|1
14325|CRYSTAL LI|Female|1957-07-05|S|Partial College|Skilled Manual|70000.0|1
14326|JOE PEREZ|Male|1957-04-02|S|Partial College|Skilled Manual|70000.0|1
14327|KYLE BUTLER|Male|1976-02-19|S|High School|Skilled Manual|30000.0|0
14328|ANDREA ROGERS|Female|1976-08-08|S|High School|Skilled Manual|30000.0|0
14329|HOLLY SANCHEZ|Female|1976-01-20|S|High School|Skilled Manual|30000.0|0
14330|MATTHEW HARRIS|Male|1976-10-05|M|High School|Skilled Manual|40000.0|0
14331|TIMOTHY MURPHY|Male|1980-02-24|S|High School|Skilled Manual|30000.0|0
14332|JADE ROGERS|Female|1980-04-21|S|High School|Skilled Manual|30000.0|0
14333|BOBBY SURI|Male|1980-04-04|S|Partial High School|Clerical|30000.0|0
14334|PATRICK MURPHY|Male|1980-07-25|M|High School|Skilled Manual|40000.0|0
14335|ALLISON COX|Female|1978-09-13|M|High School|Skilled Manual|40000.0|0
14336|GABRIEL BAKER|Male|1978-08-07|M|High School|Skilled Manual|40000.0|0
14337|OLIVIA COLEMAN|Female|1978-03-01|S|High School|Skilled Manual|40000.0|0
14338|NATALIE TAYLOR|Female|1978-05-25|M|High School|Skilled Manual|40000.0|0
14339|BRANDY SURI|Female|1977-12-02|S|Partial High School|Clerical|30000.0|0
14340|MIRANDA BUTLER|Female|1977-04-01|S|High School|Skilled Manual|40000.0|0
14341|SEAN SANDERS|Male|1979-10-23|M|Partial High School|Clerical|30000.0|0
14342|BETH RUIZ|Female|1979-03-26|S|High School|Skilled Manual|40000.0|0
14343|XAVIER TURNER|Male|1979-07-24|M|High School|Skilled Manual|40000.0|0
14344|KURT XIE|Male|1939-09-21|S|Partial College|Clerical|30000.0|2
14345|KRISTI RODRIGUEZ|Female|1940-02-09|M|Bachelors|Management|40000.0|2
14346|EVELYN PEREZ|Female|1941-06-01|S|Bachelors|Management|40000.0|2
14347|TARA GOEL|Female|1941-05-17|S|Bachelors|Management|40000.0|2
14348|ALEX SCOTT|Male|1942-11-16|M|Graduate Degree|Management|60000.0|2
14349|NICOLE GRIFFIN|Female|1976-05-11|M|High School|Skilled Manual|40000.0|0
14350|EMILY MOORE|Female|1976-06-08|S|High School|Skilled Manual|40000.0|0
14351|RILEY GRAY|Female|1976-02-02|S|Partial College|Skilled Manual|40000.0|0
14352|MELISSA BUTLER|Female|1975-03-18|S|High School|Skilled Manual|40000.0|0
14353|ERIN REED|Female|1975-06-15|S|High School|Skilled Manual|40000.0|0
14354|SETH GREEN|Male|1974-07-28|S|Partial College|Skilled Manual|30000.0|0
14355|IAN KING|Male|1973-11-11|M|Partial College|Skilled Manual|60000.0|0
14356|ISABELLA BAKER|Female|1967-07-19|S|Bachelors|Management|100000.0|0
14357|DALTON COLLINS|Male|1967-07-13|M|Bachelors|Management|100000.0|1
14358|AMANDA WATSON|Female|1967-12-22|M|Bachelors|Management|100000.0|1
14359|EDUARDO HENDERSON|Male|1968-11-02|M|Bachelors|Management|90000.0|4
14360|SAMANTHA PATTERSON|Female|1959-04-17|S|Graduate Degree|Skilled Manual|60000.0|4
14361|FRANKLIN RAJE|Male|1959-01-24|M|Graduate Degree|Skilled Manual|60000.0|4
14362|ROBERTO GILL|Male|1972-05-03|S|Partial College|Clerical|40000.0|4
14363|NATALIE LONG|Female|1973-09-04|S|Graduate Degree|Skilled Manual|50000.0|0
14364|MARIO RAI|Male|1973-03-09|M|Graduate Degree|Skilled Manual|50000.0|1
14365|EVAN WARD|Male|1973-05-19|M|Graduate Degree|Skilled Manual|50000.0|1
14366|ANNA BROOKS|Female|1971-01-22|S|Graduate Degree|Skilled Manual|60000.0|1
14367|COURTNEY GREEN|Female|1971-03-01|S|Graduate Degree|Skilled Manual|60000.0|1
14368|RICHARD THOMPSON|Male|1971-03-15|M|Graduate Degree|Skilled Manual|60000.0|1
14369|DEVIN SANCHEZ|Male|1971-08-20|M|Graduate Degree|Skilled Manual|60000.0|1
14370|MEGHAN DOMINGUEZ|Female|1972-09-09|M|Graduate Degree|Skilled Manual|40000.0|1
14371|JEREMIAH LEWIS|Male|1972-06-08|M|Graduate Degree|Skilled Manual|40000.0|1
14372|KAITLYN WASHINGTON|Female|1972-07-11|M|Graduate Degree|Skilled Manual|60000.0|1
14373|RICARDO JAI|Male|1972-06-14|M|Graduate Degree|Skilled Manual|60000.0|1
14374|DAVID YANG|Male|1972-09-18|M|Graduate Degree|Professional|70000.0|1
14375|ALEXANDRA MOORE|Female|1970-05-12|M|Bachelors|Skilled Manual|50000.0|1
14376|FAITH TORRES|Female|1944-04-19|S|Bachelors|Management|70000.0|4
14377|PAULA RUIZ|Female|1944-06-09|S|Bachelors|Management|70000.0|4
14378|CORY MEHTA|Male|1944-09-01|S|Graduate Degree|Management|60000.0|4
14379|RICHARD FOSTER|Male|1944-02-22|M|Graduate Degree|Management|60000.0|4
14380|KAYLEE WATSON|Female|1944-07-11|M|Bachelors|Management|70000.0|5
14381|ALEXA COOPER|Female|1944-12-22|S|Bachelors|Management|70000.0|5
14382|DARREN BLANCO|Male|1944-11-06|S|Bachelors|Management|70000.0|5
14383|MARVIN FERRIER|Male|1945-05-21|M|Bachelors|Management|70000.0|5
14384|RACHEL MILLER|Female|1945-05-22|M|Bachelors|Management|60000.0|4
14385|MARIA HALL|Female|1945-10-20|M|Bachelors|Management|60000.0|4
14386|MARISSA WOOD|Female|1946-07-20|S|Bachelors|Management|60000.0|5
14387|BRITTANY HUGHES|Female|1946-12-02|M|Bachelors|Management|60000.0|5
14388|KAYLEE ROGERS|Female|1946-07-15|M|Bachelors|Management|70000.0|5
14389|RYAN HARRIS|Male|1947-08-02|M|Bachelors|Management|60000.0|2
14390|LOGAN KUMAR|Male|1947-11-22|M|Bachelors|Management|60000.0|2
14391|JASON LONG|Male|1947-03-08|M|Bachelors|Management|70000.0|4
14392|JUSTIN JACKSON|Male|1947-08-24|M|Bachelors|Management|70000.0|4
14393|JOSÉ PEREZ|Male|1947-10-05|S|Bachelors|Management|70000.0|4
14394|JACOB RODRIGUEZ|Male|1947-10-07|M|Bachelors|Management|70000.0|4
14395|DEVIN REED|Male|1947-03-23|S|Bachelors|Management|70000.0|4
14396|ZOE SANCHEZ|Female|1948-04-17|S|Partial College|Professional|60000.0|2
14397|SIERRA EDWARDS|Female|1948-03-24|S|Partial College|Professional|60000.0|2
14399|JEREMY PETERSON|Male|1948-05-06|S|Bachelors|Management|60000.0|2
14400|BRANDON BROWN|Male|1948-10-22|S|Bachelors|Management|70000.0|4
14401|JOSE KUMAR|Male|1949-03-09|M|Partial College|Professional|60000.0|2
14402|HAILEY PARKER|Female|1949-05-21|S|Partial College|Professional|60000.0|2
14403|ANGELICA RUSSELL|Female|1949-03-19|S|Partial College|Professional|60000.0|2
14404|RACHEL DAVIS|Female|1950-09-27|S|Partial College|Professional|60000.0|2
14405|DYLAN WALKER|Male|1950-06-01|M|Partial College|Professional|60000.0|2
14406|CARRIE SCHMIDT|Female|1950-08-15|M|Partial College|Professional|60000.0|2
14407|THOMAS BRYANT|Male|1950-06-04|M|Partial College|Professional|60000.0|2
14408|JASMINE COOK|Female|1950-08-14|S|Partial College|Professional|70000.0|4
14409|ERIC WANG|Male|1950-04-26|M|Partial College|Professional|70000.0|4
14410|ARIANNA BROOKS|Female|1950-06-26|M|Partial College|Professional|70000.0|4
14411|ASHLEY JOHNSON|Female|1951-02-04|S|High School|Professional|70000.0|2
14412|NICOLE BLUE|Female|1951-04-03|S|High School|Professional|70000.0|2
14413|RACHEL PATTERSON|Female|1951-02-15|M|Partial College|Professional|60000.0|2
14414|RACHEL WILSON|Female|1951-09-14|M|Partial College|Professional|60000.0|2
14415|WILLIAM DAVIS|Male|1951-11-16|M|Partial College|Professional|60000.0|2
14416|MADISON FLORES|Female|1952-04-28|M|High School|Professional|60000.0|3
14417|ERNEST LU|Male|1952-02-05|S|High School|Professional|60000.0|3
14418|REBECCA YOUNG|Female|1952-04-26|M|High School|Professional|60000.0|3
14419|ABIGAIL WARD|Female|1952-05-13|M|Partial College|Professional|70000.0|4
14420|CHLOE WRIGHT|Female|1952-08-19|S|Partial College|Professional|70000.0|4
14421|HANNAH BARNES|Female|1952-07-28|M|Partial College|Professional|70000.0|5
14422|CARA LU|Female|1958-11-06|S|Bachelors|Management|130000.0|2
14423|JILL RUIZ|Female|1958-06-20|M|Bachelors|Management|130000.0|2
14424|STEFANIE RAMAN|Female|1957-07-08|S|Partial College|Professional|110000.0|2
14425|VICTOR CARLSON|Male|1957-08-18|M|High School|Professional|120000.0|2
14426|MADISON HUGHES|Female|1957-08-23|M|Partial College|Professional|130000.0|2
14427|EMMANUEL PATEL|Male|1956-05-08|M|Partial College|Professional|130000.0|3
14428|CASSIE ANDERSEN|Female|1955-10-12|S|Partial College|Professional|130000.0|3
14429|LACEY HE|Female|1955-07-25|S|Partial College|Professional|130000.0|3
14430|SYDNEY JONES|Female|1957-07-06|M|Partial College|Professional|90000.0|2
14431|KAYLA MOORE|Female|1956-11-21|M|Partial College|Professional|70000.0|3
14432|ANTONIO RUSSELL|Male|1933-08-24|S|Graduate Degree|Management|90000.0|4
14433|JENNIFER PETERSON|Female|1933-06-05|M|Graduate Degree|Management|110000.0|1
14434|SOPHIA HILL|Female|1933-03-28|S|Graduate Degree|Management|110000.0|1
14435|JENNIFER WILSON|Female|1933-04-16|M|Graduate Degree|Management|110000.0|1
14436|JOHN MARTIN|Male|1965-09-04|M|Partial College|Professional|90000.0|4
14437|MITCHELL ANAND|Male|1965-08-02|M|Partial College|Professional|90000.0|5
14438|GABRIELLE GONZALES|Female|1965-04-16|S|Bachelors|Management|100000.0|3
14439|BRIAN COX|Male|1965-08-02|M|Partial College|Professional|100000.0|4
14440|JON TANG|Male|1965-11-13|M|Partial College|Professional|100000.0|4
14441|WILLIAM LEWIS|Male|1965-11-07|M|Bachelors|Management|110000.0|2
14442|SHELBY PETERSON|Female|1965-06-24|S|Partial College|Professional|120000.0|3
14443|BENJAMIN WILSON|Male|1965-11-04|M|Graduate Degree|Management|130000.0|1
14444|PATRICK SANDERS|Male|1965-03-11|M|Graduate Degree|Management|130000.0|1
14445|BENJAMIN HENDERSON|Male|1965-10-23|M|Graduate Degree|Management|130000.0|1
14446|JEREMIAH JOHNSON|Male|1964-08-09|M|Bachelors|Management|80000.0|4
14447|MADISON ALEXANDER|Female|1964-01-05|S|Partial College|Professional|80000.0|4
14448|LAUREN BUTLER|Female|1964-12-25|M|Partial College|Professional|90000.0|5
14449|LOGAN JENKINS|Male|1964-05-10|S|Partial College|Professional|90000.0|0
14450|KEVIN BUTLER|Male|1964-04-09|M|Graduate Degree|Management|130000.0|2
14451|TYLER MOORE|Male|1964-06-01|S|Graduate Degree|Management|130000.0|2
14452|ALEX GONZALEZ|Male|1956-09-17|M|Partial College|Professional|70000.0|3
14453|JESSE SCOTT|Male|1956-08-12|S|Partial College|Professional|90000.0|2
14454|KAYLA ANDERSON|Female|1934-11-18|M|Graduate Degree|Management|100000.0|1
14455|ALEXANDRA MITCHELL|Female|1963-03-17|M|Partial College|Professional|80000.0|4
14456|BENJAMIN WALKER|Male|1963-03-11|S|Partial College|Professional|90000.0|0
14458|JORDAN YANG|Male|1962-06-04|M|Partial College|Professional|80000.0|5
14459|CODY GRAY|Male|1962-06-09|S|Partial College|Professional|80000.0|5
14460|JOSE LONG|Male|1962-10-08|M|Partial College|Professional|100000.0|1
14461|CHLOE GONZALEZ|Female|1962-11-13|M|Partial College|Professional|100000.0|1
14462|BETH SANZ|Female|1962-07-02|M|Bachelors|Management|110000.0|1
14463|JULIA PATTERSON|Female|1962-10-10|M|Partial College|Professional|120000.0|1
14464|ELIZABETH PRICE|Female|1962-06-27|M|Bachelors|Management|130000.0|1
14465|DAKOTA PATTERSON|Male|1961-02-21|M|High School|Professional|90000.0|4
14466|LOGAN ADAMS|Male|1961-02-21|M|High School|Professional|90000.0|4
14467|AIDAN RUSSELL|Male|1961-05-04|M|High School|Professional|90000.0|4
14468|GRACE RIVERA|Female|1961-04-09|S|High School|Professional|90000.0|4
14469|ANGELA BELL|Female|1961-04-22|M|Partial College|Professional|100000.0|3
14470|JEREMY ROBINSON|Male|1961-02-04|M|Bachelors|Management|130000.0|1
14471|GABRIEL GONZALEZ|Male|1961-07-17|S|Bachelors|Management|130000.0|1
14472|NATALIE DIAZ|Female|1961-06-03|M|Bachelors|Management|130000.0|3
14473|MIGUEL KING|Male|1961-02-03|M|Bachelors|Management|160000.0|1
14474|JACQUELINE MURPHY|Female|1955-09-21|M|High School|Professional|60000.0|2
14475|ISABELLA PERRY|Female|1955-08-13|M|High School|Professional|60000.0|2
14476|BRYCE REED|Male|1955-01-18|M|High School|Professional|60000.0|2
14477|LAUREN LEE|Female|1955-08-07|S|High School|Professional|70000.0|4
14478|ABIGAIL PATTERSON|Female|1954-08-09|S|Partial High School|Skilled Manual|80000.0|2
14479|SAMANTHA SMITH|Female|1936-09-20|S|Graduate Degree|Management|170000.0|1
14480|JACKSON GONZALEZ|Male|1960-05-05|M|Partial College|Professional|80000.0|5
14481|MARY EDWARDS|Female|1960-08-01|S|High School|Professional|90000.0|4
14482|NOAH PEREZ|Male|1960-07-22|M|High School|Professional|90000.0|4
14483|NICOLE HENDERSON|Female|1960-07-22|M|High School|Professional|90000.0|4
14485|BAILEY STEWART|Female|1960-06-11|M|Partial College|Professional|160000.0|1
14486|JONATHAN COLEMAN|Male|1960-03-19|M|Graduate Degree|Management|170000.0|1
14487|SETH HALL|Male|1954-10-06|M|Partial High School|Skilled Manual|60000.0|2
14488|CONNOR HUGHES|Male|1954-03-05|M|High School|Professional|70000.0|3
14489|JASON WANG|Male|1953-06-14|M|Graduate Degree|Management|70000.0|3
14490|AIDAN BUTLER|Male|1953-10-17|M|Graduate Degree|Management|70000.0|3
14491|ISAAC BAILEY|Male|1953-11-03|S|Graduate Degree|Management|70000.0|3
14492|JUSTIN PATTERSON|Male|1953-05-26|M|Graduate Degree|Management|70000.0|3
14493|SARA PARKER|Female|1953-07-25|S|Graduate Degree|Management|70000.0|3
14494|CAMERON DIAZ|Male|1953-05-17|M|Graduate Degree|Management|60000.0|3
14495|NATHAN DIAZ|Male|1952-06-23|M|Partial College|Professional|40000.0|3
14496|CINDY STEWART|Female|1952-10-18|M|Partial College|Professional|40000.0|3
14497|ALLISON SCOTT|Female|1952-10-03|M|Partial College|Professional|40000.0|3
14498|KATIE LUO|Female|1937-09-20|M|Graduate Degree|Management|70000.0|4
14499|SAMUEL FLORES|Male|1937-04-09|M|Graduate Degree|Management|100000.0|2
14500|JASMINE WARD|Female|1937-11-18|S|Bachelors|Management|130000.0|2
14501|RUBEN PRASAD|Male|1938-05-13|M|Graduate Degree|Management|80000.0|4
14502|KATELYN WRIGHT|Female|1938-09-11|M|Bachelors|Management|90000.0|5
14503|BRIANNA ALEXANDER|Female|1938-03-20|M|Bachelors|Management|90000.0|5
14504|NICOLE JONES|Female|1938-08-21|M|Graduate Degree|Management|110000.0|2
14505|ALEX EDWARDS|Male|1938-05-25|M|Bachelors|Management|130000.0|2
14506|STACY SUAREZ|Female|1940-05-20|M|Bachelors|Management|90000.0|5
14507|ERIC WRIGHT|Male|1940-09-01|M|Graduate Degree|Management|100000.0|2
14508|MADISON HALL|Female|1940-10-03|M|Graduate Degree|Management|100000.0|2
14509|BRIDGET DENG|Female|1968-03-02|S|Partial College|Skilled Manual|90000.0|4
14511|DANIELLE ROGERS|Female|1968-11-23|M|Bachelors|Management|100000.0|2
14512|CHRISTOPHER JONES|Male|1968-09-06|M|Bachelors|Management|100000.0|3
14513|ALEXANDRA TURNER|Female|1968-11-20|M|Graduate Degree|Management|130000.0|1
14514|RACHEL JONES|Female|1979-09-11|S|Partial College|Skilled Manual|30000.0|0
14515|ANNA COOPER|Female|1979-08-10|S|Partial College|Skilled Manual|30000.0|0
14516|TOMMY LAL|Male|1944-11-25|S|High School|Skilled Manual|10000.0|5
14517|EBONY RODRIGUEZ|Female|1944-07-21|M|High School|Skilled Manual|20000.0|3
14518|ANN MEHTA|Female|1947-11-08|M|High School|Skilled Manual|10000.0|2
14519|DENISE RANA|Female|1978-11-19|S|Partial College|Skilled Manual|40000.0|0
14520|BONNIE XU|Female|1978-12-18|S|Partial College|Skilled Manual|40000.0|0
14521|RODNEY ROMERO|Male|1947-10-11|M|High School|Skilled Manual|20000.0|4
14522|OMAR ZHENG|Male|1947-08-20|M|High School|Skilled Manual|20000.0|4
14523|LYDIA FERNANDEZ|Female|1947-11-26|M|Partial College|Clerical|30000.0|2
14524|CARLA PRASAD|Female|1978-05-19|M|Graduate Degree|Manual|10000.0|0
14525|CLAUDIA SUN|Female|1977-06-07|M|Graduate Degree|Manual|10000.0|0
14526|EMILY HALL|Female|1962-01-09|M|Graduate Degree|Manual|10000.0|1
14527|KURT RAJI|Male|1962-10-08|M|Graduate Degree|Manual|10000.0|1
14528|CASEY RAMOS|Male|1962-12-03|M|Graduate Degree|Manual|10000.0|1
14529|KAITLIN SAI|Female|1962-04-02|S|Graduate Degree|Clerical|20000.0|1
14530|ETHAN SMITH|Male|1962-09-01|M|Graduate Degree|Clerical|20000.0|1
14531|ABIGAIL GARCIA|Female|1962-01-21|M|Graduate Degree|Clerical|20000.0|1
14532|BARBARA WU|Female|1962-11-21|M|Graduate Degree|Clerical|20000.0|1
14533|ROBERTO ALONSO|Male|1961-10-12|S|Bachelors|Manual|10000.0|1
14534|ABBY RANA|Unknown|1961-04-24|S|Bachelors|Manual|10000.0|1
14535|DUSTIN ANAND|Male|1961-05-16|S|Graduate Degree|Clerical|20000.0|1
14536|KRYSTAL WU|Female|1961-07-02|S|Graduate Degree|Clerical|20000.0|1
14537|CLAYTON CAI|Male|1935-09-12|M|Graduate Degree|Clerical|20000.0|1
14538|KATHERINE BROWN|Female|1962-04-20|S|Graduate Degree|Clerical|30000.0|4
14539|CARRIE ALONSO|Female|1962-12-20|S|Graduate Degree|Clerical|30000.0|4
14540|RANDY LIN|Male|1958-04-18|M|Bachelors|Manual|10000.0|1
14541|DOUGLAS KAPOOR|Male|1958-05-17|S|Graduate Degree|Clerical|20000.0|1
14542|ALEX WARD|Male|1957-05-11|M|Bachelors|Clerical|10000.0|1
14543|HEATHER LU|Female|1957-08-11|M|Partial College|Manual|10000.0|1
14544|DARRYL WEST|Male|1957-03-14|S|Partial College|Manual|10000.0|1
14545|FAITH HENDERSON|Female|1956-09-18|M|Partial College|Manual|10000.0|2
